CustomerID,total_transactions,Customer_behavior,lifespan_months,total_variety_products_purchased,total_products_purchased,Revenue,AOV,Country
13246,7,repeating customer,10,138,1637,2026.72,289.53,United Kingdom
13899,2,repeating customer,8,19,156,388.52,194.26,United Kingdom
14189,24,repeating customer,12,277,3955,4703.85,195.99,United Kingdom
12346,2,repeating customer,0,2,148430,154367.2,77183.6,United Kingdom
15708,11,repeating customer,10,282,1226,3269.77,297.25,United Kingdom
14533,9,repeating customer,11,65,5261,2086.82,231.87,United Kingdom
13800,1,one time customer,0,33,331,558.32,558.32,United Kingdom
16298,3,repeating customer,5,27,198,598.2,199.4,United Kingdom
16863,4,repeating customer,11,28,426,524.25,131.06,United Kingdom
14022,1,one time customer,0,28,487,440,440,United Kingdom
14682,2,repeating customer,1,2,80,52,26,United Kingdom
12702,1,one time customer,0,12,53,219,219,Germany
13291,1,one time customer,0,42,233,361.11,361.11,United Kingdom
14206,2,repeating customer,4,21,278,348.06,174.03,United Kingdom
12544,2,repeating customer,0,20,140,389.7,194.85,Spain
12520,6,repeating customer,6,155,1448,2686.01,447.67,Germany
17400,5,repeating customer,8,206,1088,2097.84,419.57,United Kingdom
18180,6,repeating customer,5,119,1721,1843.75,307.29,United Kingdom
13434,2,repeating customer,0,10,300,534.24,267.12,United Kingdom
13870,10,repeating customer,10,118,1330,2790.63,279.06,United Kingdom
13402,2,repeating customer,8,39,479,621.23,310.62,United Kingdom
13012,11,repeating customer,9,106,973,1997.06,181.55,United Kingdom
14075,3,repeating customer,9,43,754,942.26,314.09,United Kingdom
13168,5,repeating customer,10,128,672,1308.64,261.73,United Kingdom
16642,3,repeating customer,7,35,480,696.83,232.28,United Kingdom
13323,5,repeating customer,3,21,175,787.85,157.57,United Kingdom
15988,1,one time customer,0,26,180,156.78,156.78,United Kingdom
17891,1,one time customer,0,34,393,203.86,203.86,United Kingdom
17913,2,repeating customer,10,58,288,408.65,204.33,United Kingdom
18158,3,repeating customer,2,35,355,455.05,151.68,United Kingdom
14051,26,repeating customer,12,215,3771,15743.44,605.52,United Kingdom
14805,4,repeating customer,10,46,114,546.4,136.6,United Kingdom
18055,11,repeating customer,12,361,2457,6793.39,617.58,United Kingdom
13533,3,repeating customer,3,75,202,269.09,89.7,United Kingdom
14449,4,repeating customer,11,250,741,885.8,221.45,United Kingdom
15156,3,repeating customer,1,55,597,961.49,320.5,United Kingdom
13895,5,repeating customer,5,119,1366,2598.02,519.6,United Kingdom
12762,2,repeating customer,1,69,1227,1898.52,949.26,Portugal
13743,8,repeating customer,9,42,1777,1343.05,167.88,United Kingdom
16746,19,repeating customer,12,447,4663,6683.46,351.76,United Kingdom
18078,2,repeating customer,2,29,145,336.13,168.06,United Kingdom
17425,2,repeating customer,1,43,407,759.17,379.58,United Kingdom
13278,1,one time customer,0,46,537,542.73,542.73,United Kingdom
16013,54,repeating customer,12,151,17227,40894.95,757.31,United Kingdom
17349,1,one time customer,0,8,102,98.25,98.25,United Kingdom
13602,1,one time customer,0,23,267,428.89,428.89,United Kingdom
15937,1,one time customer,0,7,73,145.35,145.35,United Kingdom
17362,2,repeating customer,2,35,191,312.23,156.12,United Kingdom
16063,1,one time customer,0,23,262,335.32,335.32,United Kingdom
14381,1,one time customer,0,56,146,202.68,202.68,United Kingdom
14408,7,repeating customer,8,106,1610,2599.03,371.29,United Kingdom
15748,1,one time customer,0,20,50,144.36,144.36,United Kingdom
15844,1,one time customer,0,11,134,130.74,130.74,United Kingdom
15678,1,one time customer,0,12,184,352.7,352.7,United Kingdom
12566,2,repeating customer,0,20,266,356.6,178.3,Germany
17001,11,repeating customer,12,169,2164,3989.57,362.69,United Kingdom
16186,13,repeating customer,11,219,3032,4021.94,309.38,United Kingdom
14439,1,one time customer,0,32,526,2661.24,2661.24,Greece
16229,2,repeating customer,4,47,318,1010.6,505.3,United Kingdom
12970,4,repeating customer,11,129,268,405.47,101.37,United Kingdom
17230,11,repeating customer,3,73,1749,3810.15,346.38,United Kingdom
13914,3,repeating customer,1,34,381,638.95,212.98,United Kingdom
13862,10,repeating customer,10,142,1694,2231.41,223.14,United Kingdom
13226,1,one time customer,0,16,80,108.21,108.21,United Kingdom
15944,1,one time customer,0,6,50,325.1,325.1,United Kingdom
12639,1,one time customer,0,22,201,486.1,486.1,Sweden
15315,3,repeating customer,2,38,886,589.46,196.49,United Kingdom
15930,1,one time customer,0,21,139,426.63,426.63,United Kingdom
16125,1,one time customer,0,13,124,289.35,289.35,United Kingdom
14218,1,one time customer,0,12,160,169.48,169.48,United Kingdom
12583,18,repeating customer,12,251,5111,7375.42,409.75,France
13468,41,repeating customer,12,306,2597,5753.19,140.32,United Kingdom
18064,2,repeating customer,3,7,384,814,407,United Kingdom
13117,8,repeating customer,11,76,945,984.91,123.11,United Kingdom
17408,1,one time customer,0,2,3,32.65,32.65,United Kingdom
16447,1,one time customer,0,34,221,255.91,255.91,United Kingdom
16652,11,repeating customer,7,123,3299,6893.68,626.7,United Kingdom
13403,1,one time customer,0,3,44,75,75,United Kingdom
15762,2,repeating customer,1,37,251,583.75,291.88,United Kingdom
17923,1,one time customer,0,1,50,207.5,207.5,United Kingdom
14062,12,repeating customer,11,111,5593,10464.85,872.07,United Kingdom
15211,2,repeating customer,10,52,240,894.41,447.2,United Kingdom
16511,3,repeating customer,8,159,405,918.33,306.11,United Kingdom
14817,2,repeating customer,2,63,655,1110.34,555.17,United Kingdom
17668,2,repeating customer,1,15,93,347.75,173.88,United Kingdom
15820,1,one time customer,0,17,128,206.98,206.98,United Kingdom
14756,1,one time customer,0,38,416,738.96,738.96,United Kingdom
16018,2,repeating customer,4,28,190,408.9,204.45,United Kingdom
14639,8,repeating customer,10,175,1434,3016.64,377.08,United Kingdom
16990,1,one time customer,0,1,100,179,179,United Kingdom
15701,4,repeating customer,4,230,912,1529,382.25,United Kingdom
17813,7,repeating customer,2,355,765,1754.35,250.62,United Kingdom
12455,4,repeating customer,3,48,566,767.96,191.99,Spain
12391,1,one time customer,0,93,293,439.66,439.66,Cyprus
15075,1,one time customer,0,27,447,773.03,773.03,United Kingdom
14905,3,repeating customer,3,18,300,632.4,210.8,United Kingdom
13194,1,one time customer,0,3,26,60.7,60.7,United Kingdom
13210,1,one time customer,0,22,316,353.48,353.48,United Kingdom
13453,2,repeating customer,4,17,134,356.98,178.49,United Kingdom
13385,1,one time customer,0,35,281,534.57,534.57,United Kingdom
16440,5,repeating customer,7,282,2018,3640.67,728.13,United Kingdom
16666,1,one time customer,0,32,233,118.98,118.98,United Kingdom
14792,2,repeating customer,0,4,4,12.4,6.2,United Kingdom
15706,7,repeating customer,2,59,337,1119.31,159.9,United Kingdom
17462,3,repeating customer,8,28,230,688.44,229.48,United Kingdom
15646,4,repeating customer,7,36,400,470.14,117.54,United Kingdom
16927,3,repeating customer,8,6,993,543.05,181.02,United Kingdom
12882,2,repeating customer,0,13,246,1463.04,731.52,United Kingdom
17350,5,repeating customer,2,71,806,1311.2,262.24,United Kingdom
18001,2,repeating customer,2,57,362,415.13,207.57,United Kingdom
13021,12,repeating customer,12,134,1368,2648.36,220.7,United Kingdom
16873,10,repeating customer,12,289,3855,7180.93,718.09,United Kingdom
17874,7,repeating customer,3,47,233,708.66,101.24,United Kingdom
15050,5,repeating customer,2,78,1256,1792.61,358.52,United Kingdom
18181,1,one time customer,0,41,133,366.85,366.85,United Kingdom
16875,9,repeating customer,9,123,1094,2167.59,240.84,United Kingdom
16332,8,repeating customer,9,152,805,1592.8,199.1,United Kingdom
13809,1,one time customer,0,12,29,155.05,155.05,Cyprus
14638,1,one time customer,0,16,166,443.6,443.6,United Kingdom
12461,2,repeating customer,2,35,287,826.88,413.44,Switzerland
18154,2,repeating customer,2,21,255,399.19,199.6,United Kingdom
15612,2,repeating customer,1,6,52,195.15,97.58,United Kingdom
14693,1,one time customer,0,8,34,172.9,172.9,United Kingdom
16349,1,one time customer,0,9,9,53.5,53.5,United Kingdom
16469,4,repeating customer,7,171,260,625.42,156.36,United Kingdom
12433,7,repeating customer,12,420,11071,13375.87,1910.84,Norway
17163,2,repeating customer,2,5,66,293.1,146.55,United Kingdom
16833,4,repeating customer,11,47,440,1106.53,276.63,United Kingdom
17212,1,one time customer,0,4,147,226.85,226.85,United Kingdom
13761,2,repeating customer,4,70,642,1070.65,535.32,United Kingdom
17817,3,repeating customer,9,33,67,387.68,129.23,United Kingdom
17724,4,repeating customer,3,45,311,1070.35,267.59,United Kingdom
16670,17,repeating customer,11,262,2588,4169.34,245.26,United Kingdom
17819,8,repeating customer,9,49,1035,3748.67,468.58,United Kingdom
15364,2,repeating customer,6,29,493,913.19,456.6,United Kingdom
16214,3,repeating customer,3,44,420,1062.75,354.25,United Kingdom
16138,1,one time customer,0,1,1,7.95,7.95,United Kingdom
14354,2,repeating customer,1,9,210,163.62,81.81,United Kingdom
13248,2,repeating customer,2,26,305,465.68,232.84,United Kingdom
16641,1,one time customer,0,12,256,231.1,231.1,United Kingdom
12505,1,one time customer,0,1,1,4.5,4.5,Italy
12685,6,repeating customer,2,157,1523,2863.08,477.18,France
15299,11,repeating customer,10,12,2956,5226.93,475.18,United Kingdom
16674,2,repeating customer,1,93,181,304.24,152.12,United Kingdom
17117,1,one time customer,0,9,68,116.2,116.2,United Kingdom
15948,2,repeating customer,2,60,567,955.24,477.62,United Kingdom
12361,1,one time customer,0,10,91,189.9,189.9,Belgium
14320,3,repeating customer,4,42,411,612.47,204.16,United Kingdom
13124,3,repeating customer,9,222,2119,3756.33,1252.11,United Kingdom
14844,4,repeating customer,6,130,1833,3189.81,797.45,United Kingdom
17888,10,repeating customer,11,79,1522,916.27,91.63,United Kingdom
14950,2,repeating customer,1,20,137,381.15,190.58,United Kingdom
15238,5,repeating customer,5,52,695,1087.44,217.49,United Kingdom
15061,55,repeating customer,12,410,29250,54839.54,997.08,United Kingdom
16173,7,repeating customer,2,87,579,1430.07,204.3,United Kingdom
15027,6,repeating customer,7,37,567,1080.35,180.06,United Kingdom
14067,2,repeating customer,1,52,361,374.7,187.35,United Kingdom
14863,1,one time customer,0,11,132,266.76,266.76,United Kingdom
13199,39,repeating customer,12,120,6180,9830.28,252.06,United Kingdom
14387,3,repeating customer,3,139,795,1727.6,575.87,United Kingdom
17152,4,repeating customer,2,16,557,1875.5,468.88,United Kingdom
16278,3,repeating customer,3,25,119,594.93,198.31,United Kingdom
12476,20,repeating customer,12,264,2479,7086.26,354.31,Germany
12668,6,repeating customer,12,168,1673,3871.12,645.19,Germany
12464,8,repeating customer,9,29,112,1212.05,151.51,Belgium
13095,1,one time customer,0,6,144,74.4,74.4,United Kingdom
12833,1,one time customer,0,24,156,417.38,417.38,United Kingdom
16366,1,one time customer,0,18,256,327.3,327.3,United Kingdom
17058,3,repeating customer,5,62,592,1179.89,393.3,United Kingdom
12638,1,one time customer,0,39,577,671.69,671.69,Sweden
14595,6,repeating customer,10,102,978,1740.6,290.1,United Kingdom
16014,4,repeating customer,9,141,262,656.08,164.02,United Kingdom
16837,12,repeating customer,7,166,1564,3174.23,264.52,United Kingdom
17486,1,one time customer,0,24,191,396.87,396.87,United Kingdom
13462,2,repeating customer,2,10,63,159.75,79.88,United Kingdom
15023,12,repeating customer,12,554,2835,6760.01,563.33,United Kingdom
18145,4,repeating customer,10,221,2625,2861.55,715.39,United Kingdom
16152,1,one time customer,0,29,642,1829.04,1829.04,United Kingdom
17857,25,repeating customer,12,56,19426,26994.74,1079.79,United Kingdom
14651,2,repeating customer,5,101,343,653.75,326.88,United Kingdom
17256,2,repeating customer,7,16,141,240,120,United Kingdom
15886,1,one time customer,0,12,147,181.09,181.09,United Kingdom
15696,12,repeating customer,10,174,1021,2803.11,233.59,United Kingdom
14323,4,repeating customer,4,41,360,635.86,158.97,United Kingdom
13772,3,repeating customer,7,173,540,1122.63,374.21,United Kingdom
17896,1,one time customer,0,2,288,256.32,256.32,United Kingdom
13328,1,one time customer,0,17,680,1308.48,1308.48,United Kingdom
14934,3,repeating customer,6,88,1043,1893.04,631.01,Channel Islands
14013,3,repeating customer,5,34,462,473.02,157.67,United Kingdom
12394,1,one time customer,0,6,637,891.4,891.4,Denmark
15148,1,one time customer,0,20,187,301.29,301.29,United Kingdom
12893,1,one time customer,0,31,90,176.55,176.55,United Kingdom
13182,1,one time customer,0,11,201,121.18,121.18,United Kingdom
14307,6,repeating customer,9,180,2058,2995.72,499.29,United Kingdom
14068,1,one time customer,0,24,73,265.85,265.85,United Kingdom
14966,1,one time customer,0,36,179,183.02,183.02,United Kingdom
15165,1,one time customer,0,27,160,487.75,487.75,United Kingdom
18262,1,one time customer,0,13,182,149.48,149.48,United Kingdom
15932,11,repeating customer,10,119,2339,2529.89,229.99,United Kingdom
14937,4,repeating customer,2,35,485,1626.13,406.53,Channel Islands
15006,1,one time customer,0,132,286,480.38,480.38,United Kingdom
16847,1,one time customer,0,12,78,193.44,193.44,United Kingdom
12653,2,repeating customer,5,43,919,2209.85,1104.93,Israel
14132,12,repeating customer,6,201,3370,3591.93,299.33,United Kingdom
17679,2,repeating customer,1,30,729,1992.11,996.06,United Kingdom
17830,3,repeating customer,10,23,92,398.7,132.9,United Kingdom
12971,89,repeating customer,12,308,9375,11449.56,128.65,United Kingdom
13927,1,one time customer,0,21,214,348.99,348.99,United Kingdom
17218,10,repeating customer,12,271,955,1951.97,195.2,United Kingdom
13362,5,repeating customer,10,169,1385,3095.99,619.2,United Kingdom
14148,1,one time customer,0,3,16,157.2,157.2,United Kingdom
13260,1,one time customer,0,8,142,557.62,557.62,United Kingdom
15206,4,repeating customer,8,9,162,420.3,105.08,United Kingdom
12821,1,one time customer,0,6,70,92.72,92.72,United Kingdom
14593,3,repeating customer,6,151,330,617.15,205.72,United Kingdom
15274,2,repeating customer,1,47,619,716.57,358.28,United Kingdom
17419,14,repeating customer,11,208,1880,4252.17,303.73,United Kingdom
16363,1,one time customer,0,5,52,109.36,109.36,United Kingdom
13700,10,repeating customer,10,194,2281,2248.63,224.86,United Kingdom
13232,7,repeating customer,7,202,773,1328.35,189.76,United Kingdom
18008,9,repeating customer,8,30,1581,2116.19,235.13,United Kingdom
15144,18,repeating customer,11,218,3074,6630.84,368.38,United Kingdom
14194,32,repeating customer,10,604,5897,11482.29,358.82,United Kingdom
13719,5,repeating customer,7,60,609,1041.68,208.34,United Kingdom
16056,1,one time customer,0,66,345,650.75,650.75,United Kingdom
16327,6,repeating customer,11,317,2560,3820.27,636.71,United Kingdom
15847,2,repeating customer,9,22,449,389.27,194.63,United Kingdom
17961,39,repeating customer,11,249,560,1296.44,33.24,United Kingdom
12579,3,repeating customer,0,31,292,470.12,156.71,France
17968,1,one time customer,0,81,151,265.1,265.1,United Kingdom
14355,1,one time customer,0,11,92,174.4,174.4,United Kingdom
15016,1,one time customer,0,20,76,170.04,170.04,United Kingdom
12565,2,repeating customer,1,10,85,160.67,80.34,Saudi Arabia
18088,1,one time customer,0,37,107,166.03,166.03,United Kingdom
15935,2,repeating customer,0,12,115,416.86,208.43,United Kingdom
13958,1,one time customer,0,5,23,102.45,102.45,United Kingdom
13856,5,repeating customer,1,17,504,413.6,82.72,United Kingdom
13419,1,one time customer,0,16,275,221.06,221.06,United Kingdom
12826,8,repeating customer,12,94,1062,1481.32,185.17,United Kingdom
13285,4,repeating customer,9,187,2051,2709.12,677.28,United Kingdom
12912,5,repeating customer,2,24,670,1662.3,332.46,United Kingdom
13295,2,repeating customer,0,11,83,204.45,102.22,United Kingdom
14390,13,repeating customer,11,289,2144,4702.92,361.76,United Kingdom
12429,3,repeating customer,11,76,1359,3312.42,1104.14,Denmark
17765,3,repeating customer,4,56,143,367.63,122.54,United Kingdom
15857,1,one time customer,0,14,308,297,297,United Kingdom
14014,1,one time customer,0,39,1076,505.18,505.18,United Kingdom
15494,2,repeating customer,3,122,1139,1280.58,640.29,United Kingdom
17921,4,repeating customer,7,142,425,820.23,205.06,United Kingdom
15883,2,repeating customer,1,49,223,396.48,198.24,United Kingdom
15205,3,repeating customer,1,38,379,657.65,219.22,United Kingdom
16145,18,repeating customer,12,237,3174,3857,214.28,United Kingdom
14240,2,repeating customer,7,42,418,890.34,445.17,United Kingdom
